Observation_ID,Dataset_ID,ObservedBy_Person_ID,Submission_ID,SubmittedBy_Person_ID,Submission_Datetime,UpdatedBy_Person_ID,Update_Datetime,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,Lifecycle_Duration,Growth_Habit,USDA_PLANTS_Symbol,ITIS_Number,Individual_ID,Plant_Nickname,Patch,Protocol_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Phenophase_Name,Phenophase_Definition_ID,Species-Specific_Info_ID,Observation_Date,Observation_Time,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,Site_Visit_ID,Observation_Comments,Observed_Status_Conflict_Flag,Status_Conflict_Related_Records
1000466,-9999,2355,51642,1356,2015-07-03 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6624,2015-07-03,12:00:00,184,0,-9999,-9999,-9999,17186,-9999,-9999,'-9999'
1000467,-9999,3006,55445,1885,2015-07-12 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7001,2015-07-12,12:00:00,193,0,-9999,-9999,-9999,19475,-9999,-9999,'-9999'
1000468,-9999,1619,30882,1796,2015-07-15 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7172,2015-07-15,12:00:00,196,0,-9999,-9999,-9999,11296,-9999,-9999,'-9999'
1000469,-9999,1692,49546,2105,2015-06-26 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7371,2015-06-26,12:00:00,177,0,-9999,-9999,-9999,13008,-9999,-9999,'-9999'
1000470,-9999,3161,45417,1153,2015-06-28 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6900,2015-06-28,12:00:00,179,0,-9999,-9999,-9999,13699,-9999,-9999,'-9999'
1000471,-9999,4926,59961,1314,2015-07-22 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6064,2015-07-22,12:00:00,203,1,59,3 to 10,-9999,11913,-9999,-9999,'-9999'
1000472,-9999,2216,51904,4349,2015-07-26 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7401,2015-07-26,12:00:00,207,1,58,3 to 10,-9999,12780,-9999,-9999,'-9999'
1000473,-9999,2603,42996,4327,2015-07-27 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5650,2015-07-27,12:00:00,208,1,58,"101 to 1,000",-9999,10660,-9999,-9999,'-9999'
1000474,-9999,3146,57211,3329,2015-08-14 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7450,2015-08-14,12:00:00,226,1,56,"101 to 1,000",-9999,16297,-9999,-9999,'-9999'
1000475,-9999,1551,37812,1404,2015-08-31 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5461,2015-08-31,12:00:00,243,0,-9999,-9999,-9999,12179,-9999,-9999,'-9999'
1000476,-9999,3838,39065,1083,2015-09-10 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6422,2015-09-10,12:00:00,253,1,40,3 to 10,-9999,14316,-9999,-9999,'-9999'
1000477,-9999,4975,36696,2391,2015-09-15 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5111,2015-09-15,12:00:00,258,1,56,11 to 100,-9999,14570,-9999,-9999,'-9999'
1000478,-9999,3883,46654,3468,2015-09-17 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6920,2015-09-17,12:00:00,260,1,41,"101 to 1,000",-9999,13607,-9999,-9999,'-9999'
1000479,-9999,3583,42265,4075,2015-09-20 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5289,2015-09-20,12:00:00,263,0,-9999,-9999,-9999,18120,-9999,-9999,'-9999'
1000480,-9999,3480,36614,4252,2015-09-23 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7675,2015-09-23,12:00:00,266,1,56,3 to 10,-9999,10580,-9999,-9999,'-9999'
1000481,-9999,1862,54829,1180,2015-09-30 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5680,2015-09-30,12:00:00,273,0,-9999,-9999,-9999,10824,-9999,-9999,'-9999'
1000482,-9999,4580,33832,1699,2015-09-30 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7613,2015-09-30,12:00:00,273,0,-9999,-9999,-9999,15445,-9999,-9999,'-9999'
1000483,-9999,2380,58472,2673,2015-10-06 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7727,2015-10-06,12:00:00,279,0,-9999,-9999,-9999,16534,-9999,-9999,'-9999'
1000484,-9999,4811,41814,4599,2016-04-25 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7551,2016-04-25,12:00:00,116,0,-9999,-9999,-9999,15141,-9999,-9999,'-9999'
1000485,-9999,1212,54885,3708,2016-05-02 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6991,2016-05-02,12:00:00,123,0,-9999,-9999,-9999,18463,-9999,-9999,'-9999'
1000486,-9999,4642,42278,2822,2016-05-04 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7985,2016-05-04,12:00:00,125,1,40,"101 to 1,000",-9999,18712,-9999,-9999,'-9999'
1000487,-9999,1976,50106,4551,2016-05-06 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5009,2016-05-06,12:00:00,127,1,50,3 to 10,-9999,12832,-9999,-9999,'-9999'
1000488,-9999,4907,52063,3483,2016-05-26 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6134,2016-05-26,12:00:00,147,1,59,"101 to 1,000",-9999,12800,-9999,-9999,'-9999'
1000489,-9999,2856,35310,2752,2016-06-04 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7610,2016-06-04,12:00:00,156,0,-9999,-9999,-9999,11104,-9999,-9999,'-9999'
1000490,-9999,3536,59566,2111,2016-06-06 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5103,2016-06-06,12:00:00,158,0,-9999,-9999,-9999,13854,-9999,-9999,'-9999'
1000491,-9999,4167,58070,2914,2016-06-18 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6006,2016-06-18,12:00:00,170,0,-9999,-9999,-9999,10406,-9999,-9999,'-9999'
1000492,-9999,2401,30166,1508,2016-06-24 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6661,2016-06-24,12:00:00,176,0,-9999,-9999,-9999,13664,-9999,-9999,'-9999'
1000493,-9999,4489,43050,1680,2016-06-26 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7524,2016-06-26,12:00:00,178,0,-9999,-9999,-9999,12120,-9999,-9999,'-9999'
1000494,-9999,2164,59253,1261,2016-06-28 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6363,2016-06-28,12:00:00,180,0,-9999,-9999,-9999,19523,-9999,-9999,'-9999'
1000495,-9999,3240,47860,3330,2016-07-01 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5389,2016-07-01,12:00:00,183,0,-9999,-9999,-9999,10999,-9999,-9999,'-9999'
1000496,-9999,1524,45599,2855,2016-08-01 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6506,2016-08-01,12:00:00,214,1,41,"101 to 1,000",-9999,11481,-9999,-9999,'-9999'
1000497,-9999,4160,33731,4166,2016-08-19 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5451,2016-08-19,12:00:00,232,1,56,11 to 100,-9999,13093,-9999,-9999,'-9999'
1000498,-9999,1882,50792,1839,2016-08-29 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7566,2016-08-29,12:00:00,242,1,58,"101 to 1,000",-9999,17951,-9999,-9999,'-9999'
1000499,-9999,4062,51074,4250,2016-09-03 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6233,2016-09-03,12:00:00,247,0,-9999,-9999,-9999,14595,-9999,-9999,'-9999'
1000500,-9999,1463,46199,4195,2016-09-10 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5112,2016-09-10,12:00:00,254,0,-9999,-9999,-9999,15131,-9999,-9999,'-9999'
1000501,-9999,4197,45924,3378,2016-09-23 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6924,2016-09-23,12:00:00,267,0,-9999,-9999,-9999,10139,-9999,-9999,'-9999'
1000502,-9999,2424,49333,4168,2016-10-06 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5516,2016-10-06,12:00:00,280,0,-9999,-9999,-9999,16043,-9999,-9999,'-9999'
1000503,-9999,3893,53620,3165,2016-10-07 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5887,2016-10-07,12:00:00,281,1,39,11 to 100,-9999,10049,-9999,-9999,'-9999'
1000504,-9999,2659,40825,3213,2017-04-06 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5021,2017-04-06,12:00:00,96,0,-9999,-9999,-9999,18345,-9999,-9999,'-9999'
1000505,-9999,2962,57942,1218,2017-04-12 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5668,2017-04-12,12:00:00,102,0,-9999,-9999,-9999,11518,-9999,-9999,'-9999'
1000506,-9999,3277,52547,3600,2017-04-13 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5949,2017-04-13,12:00:00,103,0,-9999,-9999,-9999,12195,-9999,-9999,'-9999'
1000507,-9999,4179,59074,1595,2017-04-19 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7414,2017-04-19,12:00:00,109,0,-9999,-9999,-9999,12849,-9999,-9999,'-9999'
1000508,-9999,3965,46194,2157,2017-05-01 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6742,2017-05-01,12:00:00,121,0,-9999,-9999,-9999,11306,-9999,-9999,'-9999'
1000509,-9999,4849,42360,1480,2017-05-04 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5559,2017-05-04,12:00:00,124,0,-9999,-9999,-9999,14195,-9999,-9999,'-9999'
1000510,-9999,2082,48939,3305,2017-05-05 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5412,2017-05-05,12:00:00,125,1,42,3 to 10,-9999,12642,-9999,-9999,'-9999'
1000511,-9999,2177,44296,3313,2017-05-06 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5820,2017-05-06,12:00:00,126,1,50,"101 to 1,000",-9999,18751,-9999,-9999,'-9999'
1000512,-9999,3964,45226,2271,2017-05-09 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6813,2017-05-09,12:00:00,129,1,42,11 to 100,-9999,12461,-9999,-9999,'-9999'
1000513,-9999,1024,52508,1283,2017-05-09 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6472,2017-05-09,12:00:00,129,1,39,3 to 10,-9999,19283,-9999,-9999,'-9999'
1000514,-9999,2030,47200,4208,2017-05-17 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5082,2017-05-17,12:00:00,137,1,39,11 to 100,-9999,12093,-9999,-9999,'-9999'
1000515,-9999,1617,53455,4871,2017-05-19 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,7309,2017-05-19,12:00:00,139,1,50,3 to 10,-9999,14937,-9999,-9999,'-9999'
1000516,-9999,1369,48202,3101,2017-05-21 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5689,2017-05-21,12:00:00,141,1,41,"101 to 1,000",-9999,11364,-9999,-9999,'-9999'
1000517,-9999,4198,59038,4342,2017-05-23 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5643,2017-05-23,12:00:00,143,1,59,"101 to 1,000",-9999,18089,-9999,-9999,'-9999'
1000518,-9999,3962,59943,1859,2017-05-26 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5042,2017-05-26,12:00:00,146,1,59,3 to 10,-9999,14017,-9999,-9999,'-9999'
1000519,-9999,3259,58327,3086,2017-05-27 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5368,2017-05-27,12:00:00,147,1,48,"101 to 1,000",-9999,11134,-9999,-9999,'-9999'
1000520,-9999,2503,51550,2023,2017-06-03 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6598,2017-06-03,12:00:00,154,0,-9999,-9999,-9999,16136,-9999,-9999,'-9999'
1000521,-9999,2389,34164,3346,2017-06-07 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5943,2017-06-07,12:00:00,158,0,-9999,-9999,-9999,14897,-9999,-9999,'-9999'
1000522,-9999,3343,40442,1060,2017-06-28 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,5945,2017-06-28,12:00:00,179,0,-9999,-9999,-9999,13901,-9999,-9999,'-9999'
1000523,-9999,2337,47568,1330,2017-07-13 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,501,Flowers,Open flowers,Open flowers,501,6551,2017-07-13,12:00:00,194,0,-9999,-9999,-9999,11629,-9999,-9999,'-9999'
1000524,-9999,1924,47028,3032,2017-06-20 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7761,2017-06-20,12:00:00,171,0,-9999,-9999,-9999,12068,-9999,-9999,'-9999'
1000525,-9999,1241,32668,3350,2017-07-06 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6619,2017-07-06,12:00:00,187,0,-9999,-9999,-9999,10802,-9999,-9999,'-9999'
1000526,-9999,1963,42356,2152,2017-07-25 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5195,2017-07-25,12:00:00,206,1,58,11 to 100,-9999,13606,-9999,-9999,'-9999'
1000527,-9999,2688,54852,1060,2017-07-25 00:00:00,-9999,-9999,-9999,SYN002,Synthetic Site 2,40.2,-85.5,250,IN,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,2002,plant-2002,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6913,2017-07-25,12:00:00,206,1,42,3 to 10,-9999,12591,-9999,-9999,'-9999'
